,NUM_NEG,NUM_NEU,NUM_POS,TW
2013-08-29,9.0,22.0,3.0,34.0
2013-08-30,3.0,22.0,4.0,29.0
2013-08-31,1.0,12.0,0.0,13.0
2013-09-01,1.0,23.0,2.0,26.0
2013-09-02,1.0,13.0,1.0,15.0
2013-09-03,14.0,47.0,8.0,69.0
2013-09-04,5.0,27.0,5.0,37.0
2013-09-05,3.0,28.0,2.0,33.0
2013-09-06,2.0,20.0,2.0,24.0
2013-09-07,2.0,6.0,1.0,9.0
2013-09-08,0.0,7.0,7.0,14.0
2013-09-09,6.0,40.0,25.0,71.0
2013-09-10,1.0,37.0,16.0,54.0
2013-09-11,5.0,25.0,14.0,44.0
2013-09-12,4.0,24.0,7.0,35.0
2013-09-13,5.0,30.0,4.0,39.0
2013-09-14,0.0,13.0,0.0,13.0
2013-09-15,0.0,13.0,5.0,18.0
2013-09-16,8.0,26.0,14.0,48.0
2013-09-17,9.0,30.0,6.0,45.0
2013-09-18,18.0,55.0,6.0,79.0
2013-09-19,4.0,35.0,3.0,42.0
2013-09-20,52.0,54.0,20.0,126.0
2013-09-21,2.0,16.0,2.0,20.0
2013-09-22,12.0,24.0,0.0,36.0
2013-09-23,2.0,28.0,6.0,36.0
2013-09-24,4.0,20.0,5.0,29.0
2013-09-25,9.0,20.0,5.0,34.0
2013-09-26,3.0,27.0,2.0,32.0
2013-09-27,5.0,22.0,1.0,28.0
2013-09-28,0.0,8.0,2.0,10.0
