,NUM_NEG,NUM_NEU,NUM_POS,TW
2013-12-02,4.0,51.0,12.0,67.0
2013-12-03,3.0,41.0,16.0,60.0
2013-12-04,2.0,48.0,51.0,101.0
2013-12-05,2.0,89.0,45.0,136.0
2013-12-06,2.0,104.0,20.0,126.0
2013-12-07,13.0,14.0,12.0,39.0
2013-12-08,1.0,25.0,16.0,42.0
2013-12-09,4.0,120.0,71.0,195.0
2013-12-10,3.0,90.0,23.0,116.0
2013-12-11,14.0,46.0,10.0,70.0
2013-12-12,4.0,85.0,10.0,99.0
2013-12-13,3.0,103.0,45.0,151.0
2013-12-14,4.0,32.0,23.0,59.0
2013-12-15,5.0,24.0,15.0,44.0
2013-12-16,6.0,125.0,48.0,179.0
2013-12-17,0.0,69.0,24.0,93.0
2013-12-18,1.0,52.0,21.0,74.0
2013-12-19,7.0,110.0,12.0,129.0
2013-12-20,1.0,110.0,9.0,120.0
2013-12-21,0.0,60.0,6.0,66.0
2013-12-22,6.0,33.0,8.0,47.0
2013-12-23,3.0,108.0,17.0,128.0
2013-12-24,0.0,61.0,13.0,74.0
2013-12-25,0.0,19.0,3.0,22.0
2013-12-26,4.0,48.0,16.0,68.0
2013-12-27,0.0,149.0,7.0,156.0
2013-12-28,1.0,25.0,4.0,30.0
2013-12-29,6.0,11.0,4.0,21.0
2013-12-30,0.0,50.0,7.0,57.0
2013-12-31,2.0,53.0,4.0,59.0
2014-01-01,2.0,22.0,5.0,29.0
2014-01-02,4.0,40.0,2.0,46.0
2014-01-03,6.0,82.0,2.0,90.0
2014-01-04,6.0,9.0,5.0,20.0
2014-01-05,7.0,28.0,17.0,52.0
2014-01-06,6.0,116.0,62.0,184.0
2014-01-07,2.0,111.0,33.0,146.0
2014-01-08,3.0,111.0,28.0,142.0
2014-01-09,17.0,98.0,12.0,127.0
2014-01-10,2.0,64.0,16.0,82.0
2014-01-11,4.0,34.0,9.0,47.0
2014-01-12,3.0,18.0,7.0,28.0
2014-01-13,16.0,54.0,11.0,81.0
2014-01-14,8.0,123.0,29.0,160.0
2014-01-15,6.0,155.0,22.0,183.0
2014-01-16,4.0,90.0,14.0,108.0
2014-01-17,8.0,105.0,27.0,140.0
2014-01-18,5.0,41.0,10.0,56.0
2014-01-19,3.0,81.0,14.0,98.0
2014-01-20,6.0,129.0,35.0,170.0
2014-01-21,60.0,423.0,332.0,815.0
2014-01-22,32.0,228.0,72.0,332.0
2014-01-23,3.0,108.0,26.0,137.0
2014-01-24,5.0,53.0,18.0,76.0
2014-01-25,5.0,20.0,7.0,32.0
2014-01-26,1.0,128.0,5.0,134.0
2014-01-27,3.0,102.0,11.0,116.0
2014-01-28,24.0,149.0,36.0,209.0
2014-01-29,13.0,81.0,27.0,121.0
2014-01-30,0.0,85.0,16.0,101.0
2014-01-31,1.0,83.0,15.0,99.0
2014-02-01,0.0,28.0,2.0,30.0
2014-02-02,1.0,24.0,6.0,31.0
2014-02-03,18.0,95.0,17.0,130.0
2014-02-04,6.0,46.0,30.0,82.0
2014-02-05,10.0,85.0,17.0,112.0
2014-02-06,13.0,78.0,19.0,110.0
2014-02-07,5.0,101.0,14.0,120.0
2014-02-08,3.0,40.0,12.0,55.0
2014-02-09,5.0,92.0,30.0,127.0
2014-02-10,8.0,117.0,26.0,151.0
2014-02-11,11.0,66.0,21.0,98.0
2014-02-12,23.0,114.0,26.0,163.0
2014-02-13,24.0,134.0,32.0,190.0
2014-02-14,18.0,102.0,17.0,137.0
2014-02-15,3.0,35.0,10.0,48.0
2014-02-16,4.0,41.0,7.0,52.0
2014-02-17,4.0,37.0,23.0,64.0
2014-02-18,12.0,110.0,24.0,146.0
2014-02-19,16.0,156.0,27.0,199.0
2014-02-20,14.0,138.0,47.0,199.0
2014-02-21,16.0,115.0,57.0,188.0
2014-02-22,3.0,51.0,20.0,74.0
2014-02-23,4.0,93.0,25.0,122.0
2014-02-24,48.0,324.0,98.0,470.0
2014-02-25,20.0,153.0,59.0,232.0
2014-02-26,18.0,119.0,38.0,175.0
2014-02-27,5.0,144.0,47.0,196.0
2014-02-28,12.0,94.0,41.0,147.0
2014-03-01,2.0,28.0,17.0,47.0
2014-03-02,4.0,36.0,7.0,47.0
2014-03-03,9.0,79.0,25.0,113.0
2014-03-04,9.0,83.0,59.0,151.0
2014-03-05,5.0,64.0,44.0,113.0
2014-03-06,13.0,82.0,33.0,128.0
2014-03-07,10.0,104.0,44.0,158.0
2014-03-08,21.0,28.0,16.0,65.0
2014-03-09,9.0,28.0,9.0,46.0
2014-03-10,10.0,127.0,46.0,183.0
2014-03-11,18.0,86.0,31.0,135.0
2014-03-12,12.0,65.0,31.0,108.0
2014-03-13,3.0,41.0,14.0,58.0
2014-03-14,5.0,70.0,27.0,102.0
2014-03-15,4.0,28.0,6.0,38.0
2014-03-16,2.0,11.0,6.0,19.0
2014-03-17,3.0,88.0,13.0,104.0
2014-03-18,1.0,97.0,18.0,116.0
2014-03-19,2.0,43.0,46.0,91.0
2014-03-20,17.0,75.0,47.0,139.0
2014-03-21,4.0,70.0,16.0,90.0
2014-03-22,3.0,14.0,1.0,18.0
2014-03-23,2.0,11.0,6.0,19.0
2014-03-24,5.0,64.0,33.0,102.0
2014-03-25,1.0,67.0,25.0,93.0
2014-03-26,2.0,65.0,30.0,97.0
2014-03-27,2.0,89.0,22.0,113.0
2014-03-28,3.0,77.0,20.0,100.0
2014-03-29,1.0,15.0,1.0,17.0
2014-03-30,0.0,10.0,1.0,11.0
2014-03-31,1.0,76.0,29.0,106.0
2014-04-01,5.0,78.0,16.0,99.0
2014-04-02,4.0,77.0,29.0,110.0
2014-04-03,2.0,114.0,28.0,144.0
2014-04-04,6.0,114.0,17.0,137.0
2014-04-05,2.0,47.0,9.0,58.0
2014-04-06,2.0,34.0,23.0,59.0
2014-04-07,3.0,95.0,57.0,155.0
2014-04-08,12.0,90.0,23.0,125.0
2014-04-09,27.0,124.0,19.0,170.0
2014-04-10,5.0,65.0,13.0,83.0
2014-04-11,7.0,91.0,20.0,118.0
2014-04-12,3.0,44.0,9.0,56.0
2014-04-13,2.0,45.0,8.0,55.0
2014-04-14,4.0,91.0,7.0,102.0
2014-04-15,3.0,72.0,19.0,94.0
2014-04-16,3.0,83.0,16.0,102.0
2014-04-17,4.0,120.0,27.0,151.0
2014-04-18,4.0,64.0,12.0,80.0
2014-04-19,0.0,26.0,25.0,51.0
2014-04-20,4.0,44.0,6.0,54.0
2014-04-21,0.0,95.0,26.0,121.0
2014-04-22,6.0,80.0,15.0,101.0
2014-04-23,10.0,137.0,15.0,162.0
2014-04-24,88.0,226.0,81.0,395.0
2014-04-25,28.0,109.0,21.0,158.0
2014-04-26,14.0,44.0,10.0,68.0
2014-04-27,12.0,28.0,6.0,46.0
2014-04-28,8.0,188.0,17.0,213.0
2014-04-29,19.0,191.0,25.0,235.0
2014-04-30,6.0,116.0,5.0,127.0
2014-05-01,3.0,135.0,26.0,164.0
2014-05-02,3.0,103.0,18.0,124.0
2014-05-03,1.0,43.0,11.0,55.0
2014-05-04,1.0,21.0,1.0,23.0
2014-05-05,2.0,68.0,8.0,78.0
2014-05-06,9.0,73.0,37.0,119.0
2014-05-07,3.0,68.0,31.0,102.0
2014-05-08,3.0,67.0,13.0,83.0
2014-05-09,0.0,50.0,7.0,57.0
2014-05-10,0.0,16.0,7.0,23.0
2014-05-11,0.0,17.0,0.0,17.0
2014-05-12,18.0,70.0,6.0,94.0
2014-05-13,8.0,71.0,11.0,90.0
2014-05-14,1.0,86.0,15.0,102.0
2014-05-15,7.0,351.0,106.0,464.0
2014-05-16,15.0,342.0,158.0,515.0
2014-05-17,1.0,51.0,42.0,94.0
2014-05-18,2.0,45.0,23.0,70.0
2014-05-19,23.0,221.0,106.0,350.0
2014-05-20,15.0,275.0,54.0,344.0
2014-05-21,4.0,123.0,25.0,152.0
2014-05-22,0.0,114.0,37.0,151.0
2014-05-23,5.0,87.0,5.0,97.0
2014-05-24,4.0,39.0,5.0,48.0
2014-05-25,0.0,30.0,1.0,31.0
2014-05-26,0.0,40.0,2.0,42.0
2014-05-27,7.0,91.0,34.0,132.0
2014-05-28,7.0,88.0,13.0,108.0
2014-05-29,4.0,99.0,18.0,121.0
2014-05-30,14.0,93.0,39.0,146.0
2014-05-31,1.0,25.0,16.0,42.0
2014-06-01,0.0,34.0,12.0,46.0
2014-06-02,2.0,98.0,43.0,143.0
2014-06-03,9.0,94.0,28.0,131.0
2014-06-04,6.0,131.0,14.0,151.0
