,HIGH,CLOSE,OPEN,LOW
2013-10-25,52.91,52.78,52.1,52.07
2013-10-28,53.09,52.69,52.89,52.5
2013-10-29,52.99,52.74,52.83,52.25
2013-10-30,53.24,52.62,52.99,52.5
2013-10-31,52.71,51.56,52.65,51.55
2013-11-01,52.71,52.53,51.45,51.3
2013-11-04,52.76,52.05,52.74,52.0
2013-11-05,52.13,51.95,51.92,51.66
2013-11-06,52.34,52.09,52.34,51.83
2013-11-07,52.34,51.66,52.2,51.58
2013-11-08,53.97,53.96,51.81,51.8
2013-11-11,54.15,54.1,53.91,53.7
2013-11-12,54.08,54.0,53.94,53.6
2013-11-13,54.2,54.13,53.52,53.15
2013-11-14,54.5,54.39,54.24,53.7
2013-11-15,54.96,54.87,54.22,54.19
2013-11-18,56.01,55.74,55.49,55.3
2013-11-19,56.64,56.17,55.99,55.78
2013-11-20,56.44,56.1,56.43,55.77
2013-11-21,57.4,57.22,56.28,56.28
2013-11-22,57.52,57.43,57.25,57.06
2013-11-25,58.14,57.64,57.5,57.41
2013-11-26,57.96,57.19,57.61,57.17
2013-11-27,57.83,57.49,57.62,57.33
2013-11-28,,,,
2013-11-29,57.85,57.21,57.58,57.2
2013-12-02,57.75,57.0,57.03,56.9
2013-12-03,57.22,56.85,56.89,56.14
2013-12-04,57.47,57.24,56.45,56.21
2013-12-05,56.74,55.82,56.73,55.75
2013-12-06,56.76,56.05,56.57,55.62
2013-12-09,56.53,56.51,56.23,56.09
2013-12-10,57.07,56.7,56.56,56.35
2013-12-11,56.77,56.06,56.52,55.96
2013-12-12,56.6,56.31,56.05,55.91
2013-12-13,56.56,56.17,56.37,56.03
2013-12-16,56.94,56.45,56.34,56.32
2013-12-17,56.67,55.73,56.67,55.66
2013-12-18,57.27,57.24,55.84,55.4
2013-12-19,57.54,57.24,57.06,56.82
2013-12-20,58.0,57.76,57.21,57.2
2013-12-23,58.38,58.24,57.98,57.8
2013-12-24,58.29,58.25,58.05,58.02
2013-12-25,,,,
2013-12-26,58.47,58.2,58.35,57.92
2013-12-27,58.35,58.14,58.2,58.06
2013-12-30,58.27,57.94,58.14,57.71
2013-12-31,58.55,58.47,58.18,58.05
2014-01-01,,,,
2014-01-02,58.5,58.22,58.2,57.97
2014-01-03,58.95,58.67,58.3,58.21
2014-01-06,59.47,59.0,59.15,58.83
2014-01-07,59.43,58.31,59.31,58.11
2014-01-08,58.91,58.87,58.54,58.29
2014-01-09,59.0,58.75,58.97,58.33
2014-01-10,58.76,58.5,58.67,58.17
2014-01-13,58.67,57.68,58.51,57.53
2014-01-14,58.58,57.73,58.3,57.56
2014-01-15,59.65,59.5,57.8,57.72
2014-01-16,59.82,58.97,58.77,58.74
2014-01-17,59.23,58.14,59.2,58.03
2014-01-20,,,,
2014-01-21,58.44,58.17,58.03,57.58
2014-01-22,58.34,57.61,58.3,57.42
2014-01-23,57.11,56.47,57.11,56.18
2014-01-24,56.36,55.12,56.01,55.11
2014-01-27,55.79,55.1,55.15,54.69
2014-01-28,55.88,55.74,55.36,55.23
2014-01-29,55.88,55.52,54.99,54.85
2014-01-30,56.39,56.01,56.07,55.63
2014-01-31,56.11,55.36,55.55,55.18
2014-02-03,55.92,54.31,55.44,54.2
2014-02-04,55.35,54.94,54.66,54.6
2014-02-05,55.45,55.23,55.1,54.58
2014-02-06,56.55,56.49,55.35,55.2
2014-02-07,56.93,56.63,56.65,56.26
2014-02-10,56.92,56.73,56.82,56.39
2014-02-11,57.57,57.41,56.61,56.58
2014-02-12,57.71,57.54,57.28,57.16
2014-02-13,58.1,58.03,57.09,56.96
2014-02-14,58.24,58.15,57.89,57.75
2014-02-17,,,,
2014-02-18,58.65,58.49,58.02,57.9
2014-02-19,58.54,57.26,58.36,57.22
2014-02-20,57.98,57.58,57.5,57.27
2014-02-21,57.84,57.61,57.57,57.37
2014-02-24,58.23,58.03,57.6,57.58
2014-02-25,57.99,57.04,57.88,56.92
2014-02-26,57.44,56.74,57.43,56.22
2014-02-27,56.89,56.66,56.78,56.14
