,HIGH,CLOSE,OPEN,LOW
2014-06-20,80.8,80.2,80.69,79.86
2014-06-23,80.8,80.64,80.16,79.97
2014-06-24,80.83,80.43,80.38,79.83
2014-06-25,80.61,80.53,80.36,80.12
2014-06-26,80.97,80.75,80.4,80.12
2014-06-27,81.47,81.13,80.65,80.63
2014-06-30,81.23,80.95,81.02,80.48
2014-07-01,81.97,81.83,81.32,81.22
2014-07-02,82.18,81.97,81.84,81.62
2014-07-03,82.35,81.87,82.07,81.8
2014-07-04,,,,
2014-07-07,82.1,81.42,81.73,81.14
2014-07-08,81.53,80.78,81.42,80.55
2014-07-09,81.23,80.74,81.11,80.17
2014-07-10,79.58,79.4,79.05,77.95
2014-07-11,79.9,79.6,79.59,79.21
2014-07-14,80.06,79.57,79.86,79.19
2014-07-15,80.06,79.88,79.57,79.42
2014-07-16,80.25,79.68,80.04,79.38
2014-07-17,79.88,79.58,79.3,79.28
2014-07-18,80.28,80.08,79.8,79.45
2014-07-21,80.05,79.71,80.01,79.53
2014-07-22,80.75,80.53,80.36,80.19
2014-07-23,81.09,81.02,80.46,80.21
2014-07-24,81.54,81.2,81.19,80.89
2014-07-25,81.3,81.05,81.1,80.89
2014-07-28,81.34,81.06,81.2,80.65
2014-07-29,81.81,80.99,81.21,80.89
2014-07-30,81.85,81.76,81.5,81.07
2014-07-31,81.58,80.86,81.1,80.85
2014-08-01,81.08,79.75,80.56,79.74
2014-08-04,80.25,80.03,79.7,79.66
2014-08-05,80.86,80.01,79.96,79.78
2014-08-06,81.02,80.51,79.94,79.83
2014-08-07,81.07,80.47,80.75,80.29
2014-08-08,82.46,82.43,81.07,80.88
2014-08-11,83.07,82.88,82.73,82.5
2014-08-12,83.09,82.92,82.75,82.68
2014-08-13,83.39,83.12,82.98,82.72
2014-08-14,83.96,83.87,83.11,82.74
2014-08-15,84.09,83.68,84.04,82.84
2014-08-18,84.62,83.6,84.14,83.29
2014-08-19,88.99,88.18,86.94,86.57
2014-08-20,91.07,90.76,88.16,88.08
2014-08-21,91.81,91.18,90.66,90.66
2014-08-22,91.33,91.04,90.84,90.64
2014-08-25,91.83,91.22,91.2,90.95
2014-08-26,91.83,91.63,90.98,90.9
2014-08-27,91.96,91.86,91.69,91.31
2014-08-28,92.73,92.51,91.42,91.27
2014-08-29,93.52,93.49,92.74,92.61
2014-09-01,,,,
2014-09-02,93.31,91.15,93.04,89.85
2014-09-03,91.31,89.0,91.11,88.98
2014-09-04,90.75,89.94,89.0,89.0
2014-09-05,91.64,91.59,89.66,89.28
2014-09-08,91.78,90.83,91.38,90.57
2014-09-09,90.33,88.93,90.21,88.78
2014-09-10,89.4,89.26,88.66,88.33
2014-09-11,89.42,89.2,89.07,88.62
2014-09-12,89.5,88.83,89.38,88.46
2014-09-15,89.54,89.39,89.18,88.6
2014-09-16,90.74,90.29,89.4,88.53
2014-09-17,91.54,91.22,90.63,89.94
2014-09-18,92.44,92.1,91.65,91.2
