,HIGH,CLOSE,OPEN,LOW
2014-04-14,98.06,97.86,97.49,96.74
2014-04-15,98.7,98.67,97.58,97.07
2014-04-16,100.1,99.93,99.05,98.97
2014-04-17,100.97,100.42,99.55,99.55
2014-04-18,,,,
2014-04-21,100.89,100.88,100.08,99.89
2014-04-22,100.86,100.38,100.53,100.22
2014-04-23,100.95,100.49,100.59,100.31
2014-04-24,100.6,100.03,100.48,99.86
2014-04-25,100.58,100.42,99.99,99.92
2014-04-28,101.46,101.17,100.72,100.31
2014-04-29,102.57,101.44,101.5,101.23
2014-04-30,102.33,102.27,101.13,100.71
2014-05-01,102.39,101.41,101.96,101.2
2014-05-02,102.91,102.01,101.28,100.97
2014-05-05,103.13,102.91,101.55,101.55
2014-05-06,103.3,102.68,102.6,102.41
2014-05-07,103.45,103.11,103.12,102.79
2014-05-08,103.29,102.32,102.85,102.17
2014-05-09,102.18,101.97,101.71,101.26
2014-05-12,102.35,102.22,102.33,101.53
2014-05-13,102.71,102.36,102.02,101.94
2014-05-14,102.68,102.28,102.38,102.11
2014-05-15,102.42,100.8,102.17,100.33
2014-05-16,101.0,100.73,100.53,100.32
2014-05-19,101.11,100.86,100.42,100.39
2014-05-20,101.08,100.67,100.69,100.45
2014-05-21,102.22,102.04,100.77,100.72
2014-05-22,101.97,101.53,101.81,101.47
2014-05-23,101.93,101.32,101.55,101.26
2014-05-26,,,,
2014-05-27,101.9,101.35,101.61,100.92
2014-05-28,102.07,101.07,101.23,101.05
2014-05-29,101.65,101.27,101.54,101.02
2014-05-30,101.15,100.52,100.8,100.37
2014-06-02,100.88,99.94,100.53,99.67
2014-06-03,100.69,100.38,99.58,99.58
2014-06-04,100.46,99.97,100.21,99.96
2014-06-05,100.83,100.51,100.1,99.95
2014-06-06,101.63,101.55,100.58,100.58
2014-06-09,101.96,101.52,101.19,101.17
2014-06-10,101.73,101.49,101.48,101.0
2014-06-11,102.33,101.97,101.19,101.0
2014-06-12,102.94,101.66,102.67,101.57
2014-06-13,102.66,102.6,101.86,101.63
2014-06-16,103.25,102.9,102.57,102.17
2014-06-17,102.66,102.42,102.58,101.45
2014-06-18,102.95,102.72,102.57,102.06
2014-06-19,102.84,102.63,102.54,101.68
2014-06-20,104.06,103.9,103.28,102.94
2014-06-23,104.61,104.38,104.11,103.88
2014-06-24,104.47,102.74,104.11,102.47
2014-06-25,102.63,102.12,102.34,101.53
2014-06-26,102.38,102.04,101.94,100.85
2014-06-27,101.79,101.27,101.67,100.66
2014-06-30,101.27,100.62,101.21,100.52
2014-07-01,101.59,101.33,101.15,100.79
2014-07-02,101.64,101.57,101.17,101.04
2014-07-03,103.27,102.73,101.95,101.67
2014-07-04,,,,
2014-07-07,102.65,102.62,102.33,102.02
2014-07-08,103.23,102.84,102.33,102.15
2014-07-09,103.69,103.55,102.96,102.81
2014-07-10,103.07,102.57,102.88,102.04
2014-07-11,102.5,101.74,102.4,101.32
2014-07-14,103.08,102.68,102.17,102.14
2014-07-15,102.67,102.39,102.67,101.74
2014-07-16,103.79,103.75,102.56,102.54
2014-07-17,103.89,102.34,103.31,102.29
2014-07-18,102.96,102.73,102.83,101.86
2014-07-21,103.19,103.08,102.36,102.06
2014-07-22,104.2,103.52,103.64,103.5
2014-07-23,104.45,104.25,103.64,103.53
2014-07-24,104.72,104.27,104.42,103.95
2014-07-25,103.99,103.17,103.93,102.96
2014-07-28,104.52,104.37,103.29,102.82
2014-07-29,104.76,103.58,104.21,103.52
2014-07-30,104.19,103.3,103.73,102.57
2014-07-31,101.98,98.95,101.98,98.93
2014-08-01,99.56,98.82,98.62,98.18
2014-08-04,100.43,100.13,98.78,98.31
2014-08-05,99.54,98.17,99.48,97.78
2014-08-06,99.65,98.97,98.2,98.2
2014-08-07,99.85,98.24,99.77,97.63
2014-08-08,99.79,99.73,98.81,98.32
2014-08-11,99.42,98.68,99.28,98.53
2014-08-12,98.69,98.51,98.21,97.81
2014-08-13,99.31,99.09,98.82,98.48
2014-08-14,99.28,99.09,99.1,98.6
2014-08-15,99.43,99.02,99.37,98.14
2014-08-18,99.53,99.5,99.28,99.1
2014-08-19,99.95,99.49,99.73,99.43
2014-08-20,99.9,99.71,99.55,99.03
2014-08-21,100.07,99.29,99.8,99.26
2014-08-22,98.98,98.5,98.9,98.08
2014-08-25,98.9,98.78,98.58,98.5
2014-08-26,100.31,99.65,99.12,99.02
2014-08-27,99.97,99.49,99.78,99.08
2014-08-28,99.74,99.61,99.04,99.01
2014-08-29,99.67,99.45,99.38,98.72
2014-09-01,,,,
2014-09-02,99.59,98.46,99.43,97.81
2014-09-03,99.59,99.11,98.86,98.86
2014-09-04,99.45,98.36,99.0,97.97
2014-09-05,99.3,99.19,98.74,98.11
2014-09-08,98.92,97.74,98.92,97.45
2014-09-09,98.04,97.39,97.8,96.96
2014-09-10,97.53,96.82,97.38,95.83
2014-09-11,97.12,97.01,96.32,95.81
2014-09-12,96.59,95.77,96.53,95.63
2014-09-15,96.41,96.28,95.73,95.4
2014-09-16,98.05,97.43,96.23,96.01
2014-09-17,97.93,97.08,97.83,96.8
2014-09-18,97.32,96.62,97.15,96.47
